file_name,label
Experiment_2024-09-17_16-56-05_931_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_15-52-44_478_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_16-58-15_895_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-21-45_441_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-58-39_241_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_15-41-16_443_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_12-04-40_292_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_12-04-06_154_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_17-21-14_847_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-44-06_684_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_17-22-34_515_palm_release.hdf5,palm_release
Experiment_2024-09-17_12-03-30_411_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-59-30_243_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_15-52-37_638_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_15-48-14_233_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_12-18-36_683_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_15-52-23_765_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_12-08-17_444_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_12-14-11_006_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_17-05-34_807_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_15-42-28_138_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_15-36-22_972_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_15-36-13_572_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_15-41-35_861_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_12-16-42_239_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_12-08-03_994_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-48-29_965_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_12-18-34_212_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_12-04-22_326_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_12-19-21_925_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_17-02-44_071_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-26-22_284_palm_release.hdf5,palm_release
Experiment_2024-09-17_12-08-49_876_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_17-05-59_837_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-25-32_562_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-47-43_162_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_12-16-44_520_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_12-14-06_516_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_12-08-01_564_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_12-18-10_564_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_15-49-09_700_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_17-21-04_576_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-24-21_455_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-23-26_036_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-02-06_103_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-02-31_049_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-21-27_321_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-55-12_822_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_15-34-07_482_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_16-57-43_533_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_15-35-46_437_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_17-29-34_092_palm_release.hdf5,palm_release
Experiment_2024-09-17_12-11-07_667_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_12-12-12_155_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_17-23-55_202_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-46-18_752_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_17-29-45_606_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-30-06_233_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-45-56_947_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_17-21-06_609_palm_release.hdf5,palm_release
Experiment_2024-09-17_12-07-45_863_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_17-02-08_379_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-20-52_994_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-04-35_476_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_16-57-41_199_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_15-34-02_480_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_15-55-29_777_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_15-41-14_200_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_15-36-57_268_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_15-42-38_571_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_15-41-46_912_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_16-56-25_732_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-21-48_982_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-23-32_171_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-59-01_557_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_15-47-40_601_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_12-18-57_584_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_17-03-39_832_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_15-36-40_859_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_15-52-26_105_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_16-58-04_267_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_15-41-42_246_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_17-25-41_637_palm_release.hdf5,palm_release
Experiment_2024-09-17_12-17-58_056_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_17-23-09_008_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-42-05_974_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_15-42-15_906_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_12-04-08_494_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_17-30-14_537_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-41-27_282_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_17-30-16_823_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-21-43_439_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-22-58_414_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-01-59_243_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-25-37_111_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-56-13_711_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_17-23-13_176_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-42-34_454_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_15-43-49_766_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_17-21-25_258_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-47-30_753_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_12-14-17_637_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_12-06-31_913_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-51-45_644_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_12-06-17_047_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-34-59_735_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_15-36-52_532_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_17-04-54_451_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-22-54_693_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-22-11_774_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-41-18_739_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_15-52-49_104_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_15-52-19_367_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_15-58-36_896_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_17-02-17_362_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_12-13-53_364_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_17-26-15_785_palm_release.hdf5,palm_release
Experiment_2024-09-17_12-03-52_076_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-57-59_360_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_15-58-41_434_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_17-06-05_200_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-29-14_137_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-01-50_808_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_12-11-14_566_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_16-57-38_920_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_12-17-50_483_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_16-57-03_963_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_15-45-50_200_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_12-03-19_262_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-58-27_373_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_12-19-00_015_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_15-37-13_978_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_17-03-28_563_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_12-04-28_336_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_17-04-07_079_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-03-23_799_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_16-56-45_833_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-29-58_143_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-25-53_638_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-52-53_872_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_12-07-27_372_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-34-34_136_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_15-46-41_336_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_12-08-43_048_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-53-27_634_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_15-34-22_142_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_12-18-54_840_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_17-02-26_438_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-21-50_946_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-22-46_915_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-46-28_084_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_12-03-47_512_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-57-52_644_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_15-43-22_204_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_16-58-01_469_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_15-52-39_907_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_16-57-27_250_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_15-46-21_107_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_15-48-40_076_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_12-16-17_380_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_15-41-20_854_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_15-57-57_085_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_12-18-03_086_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_17-23-15_432_palm_release.hdf5,palm_release
Experiment_2024-09-17_12-03-38_921_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_17-23-19_592_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-20-47_942_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-29-40_021_palm_release.hdf5,palm_release
Experiment_2024-09-17_12-06-48_658_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-52-05_667_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_15-58-08_921_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_15-48-19_197_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_12-18-49_758_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_12-03-26_135_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_17-03-33_059_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-24-51_393_palm_release.hdf5,palm_release
Experiment_2024-09-17_17-05-39_743_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_15-44-19_883_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_12-13-59_958_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_17-21-29_436_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-34-19_700_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_17-03-18_993_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-01-48_944_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_15-45-41_610_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_16-57-17_062_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_17-02-59_475_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_15-59-48_036_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_17-22-42_931_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-47-47_986_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_16-00-27_680_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_17-23-11_131_palm_release.hdf5,palm_release
Experiment_2024-09-17_12-07-31_851_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_17-21-41_646_palm_release.hdf5,palm_release
Experiment_2024-09-17_12-12-14_425_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-51-41_077_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_17-23-36_248_palm_release.hdf5,palm_release
Experiment_2024-09-17_12-07-18_242_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-46-52_366_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_15-53-22_893_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_17-30-04_118_palm_release.hdf5,palm_release
Experiment_2024-09-17_12-17-45_480_swipe_right.hdf5,swipe_right
Experiment_2024-09-17_15-41-51_085_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_12-04-10_836_swipe_left.hdf5,swipe_left
Experiment_2024-09-17_15-48-45_342_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_16-57-06_085_palm_grab.hdf5,palm_grab
Experiment_2024-09-17_15-41-25_115_swipe_up.hdf5,swipe_up
Experiment_2024-09-17_15-52-46_722_swipe_down.hdf5,swipe_down
Experiment_2024-09-17_17-26-35_385_palm_release.hdf5,palm_release
Experiment_2024-09-17_15-52-21_536_swipe_down.hdf5,swipe_down
Experiment_2024-10-08_16-14-50_127_swipe_up.hdf5,swipe_up
Experiment_2024-10-08_16-14-52_797_swipe_up.hdf5,swipe_up
Experiment_2024-10-08_16-14-55_499_swipe_up.hdf5,swipe_up
Experiment_2024-10-08_16-14-58_159_swipe_up.hdf5,swipe_up
Experiment_2024-10-08_16-15-01_054_swipe_up.hdf5,swipe_up
Experiment_2024-10-08_16-15-03_753_swipe_up.hdf5,swipe_up
Experiment_2024-10-08_16-15-06_447_swipe_up.hdf5,swipe_up
Experiment_2024-10-08_16-15-09_289_swipe_up.hdf5,swipe_up
Experiment_2024-10-08_16-15-12_070_swipe_up.hdf5,swipe_up
Experiment_2024-10-08_16-15-14_689_swipe_up.hdf5,swipe_up
Experiment_2024-10-08_16-15-17_480_swipe_up.hdf5,swipe_up
Experiment_2024-10-08_16-16-15_979_swipe_right.hdf5,swipe_right
Experiment_2024-10-08_16-16-18_835_swipe_right.hdf5,swipe_right
Experiment_2024-10-08_16-16-21_589_swipe_right.hdf5,swipe_right
Experiment_2024-10-08_16-16-24_266_swipe_right.hdf5,swipe_right
Experiment_2024-10-08_16-16-27_305_swipe_right.hdf5,swipe_right
Experiment_2024-10-08_16-16-30_034_swipe_right.hdf5,swipe_right
Experiment_2024-10-08_16-16-32_945_swipe_right.hdf5,swipe_right
Experiment_2024-10-08_16-16-35_931_swipe_right.hdf5,swipe_right
Experiment_2024-10-08_16-16-39_192_swipe_right.hdf5,swipe_right
Experiment_2024-10-08_16-16-41_879_swipe_right.hdf5,swipe_right
Experiment_2024-10-08_16-16-44_733_swipe_right.hdf5,swipe_right
Experiment_2024-10-08_16-17-04_661_swipe_left.hdf5,swipe_left
Experiment_2024-10-08_16-17-07_063_swipe_left.hdf5,swipe_left
Experiment_2024-10-08_16-17-09_581_swipe_left.hdf5,swipe_left
Experiment_2024-10-08_16-17-11_990_swipe_left.hdf5,swipe_left
Experiment_2024-10-08_16-17-14_421_swipe_left.hdf5,swipe_left
Experiment_2024-10-08_16-17-17_088_swipe_left.hdf5,swipe_left
Experiment_2024-10-08_16-17-19_779_swipe_left.hdf5,swipe_left
Experiment_2024-10-08_16-17-22_503_swipe_left.hdf5,swipe_left
Experiment_2024-10-08_16-17-25_294_swipe_left.hdf5,swipe_left
Experiment_2024-10-08_16-17-27_755_swipe_left.hdf5,swipe_left
Experiment_2024-10-08_16-17-30_191_swipe_left.hdf5,swipe_left
Experiment_2024-10-08_16-19-09_081_swipe_down.hdf5,swipe_down
Experiment_2024-10-08_16-19-12_140_swipe_down.hdf5,swipe_down
Experiment_2024-10-08_16-19-14_847_swipe_down.hdf5,swipe_down
Experiment_2024-10-08_16-19-17_629_swipe_down.hdf5,swipe_down
Experiment_2024-10-08_16-19-20_330_swipe_down.hdf5,swipe_down
Experiment_2024-10-08_16-19-23_077_swipe_down.hdf5,swipe_down
Experiment_2024-10-08_16-19-25_739_swipe_down.hdf5,swipe_down
Experiment_2024-10-08_16-19-28_621_swipe_down.hdf5,swipe_down
Experiment_2024-10-08_16-19-31_294_swipe_down.hdf5,swipe_down
Experiment_2024-10-08_16-19-33_756_swipe_down.hdf5,swipe_down
Experiment_2024-10-08_16-19-36_281_swipe_down.hdf5,swipe_down
Experiment_2024-10-08_16-23-41_081_palm_grab.hdf5,palm_grab
Experiment_2024-10-08_16-23-44_133_palm_grab.hdf5,palm_grab
Experiment_2024-10-08_16-23-47_157_palm_grab.hdf5,palm_grab
Experiment_2024-10-08_16-23-50_421_palm_grab.hdf5,palm_grab
Experiment_2024-10-08_16-23-53_985_palm_grab.hdf5,palm_grab
Experiment_2024-10-08_16-23-57_373_palm_grab.hdf5,palm_grab
Experiment_2024-10-08_16-24-00_809_palm_grab.hdf5,palm_grab
Experiment_2024-10-08_16-24-04_044_palm_grab.hdf5,palm_grab
Experiment_2024-10-08_16-24-07_070_palm_grab.hdf5,palm_grab
Experiment_2024-10-08_16-24-10_122_palm_grab.hdf5,palm_grab
Experiment_2024-10-08_16-24-13_371_palm_grab.hdf5,palm_grab
Experiment_2024-10-08_16-24-48_197_palm_release.hdf5,palm_release
Experiment_2024-10-08_16-24-51_224_palm_release.hdf5,palm_release
Experiment_2024-10-08_16-24-54_501_palm_release.hdf5,palm_release
Experiment_2024-10-08_16-24-57_474_palm_release.hdf5,palm_release
Experiment_2024-10-08_16-25-00_374_palm_release.hdf5,palm_release
Experiment_2024-10-08_16-25-03_194_palm_release.hdf5,palm_release
Experiment_2024-10-08_16-25-05_846_palm_release.hdf5,palm_release
Experiment_2024-10-08_16-25-08_385_palm_release.hdf5,palm_release
Experiment_2024-10-08_16-25-10_672_palm_release.hdf5,palm_release
Experiment_2024-10-08_16-25-13_050_palm_release.hdf5,palm_release
Experiment_2024-10-08_16-25-15_456_palm_release.hdf5,palm_release
Experiment_2024-10-08_15-33-02_825_swipe_up.hdf5,swipe_up
Experiment_2024-10-08_15-33-05_668_swipe_up.hdf5,swipe_up
Experiment_2024-10-08_15-33-10_288_swipe_up.hdf5,swipe_up
Experiment_2024-10-08_15-33-12_696_swipe_up.hdf5,swipe_up
Experiment_2024-10-08_15-33-17_338_swipe_up.hdf5,swipe_up
Experiment_2024-10-08_15-33-19_821_swipe_up.hdf5,swipe_up
Experiment_2024-10-08_15-33-23_998_swipe_up.hdf5,swipe_up
Experiment_2024-10-08_15-33-26_368_swipe_up.hdf5,swipe_up
Experiment_2024-10-08_15-33-31_250_swipe_up.hdf5,swipe_up
Experiment_2024-10-08_15-33-33_726_swipe_up.hdf5,swipe_up
Experiment_2024-10-08_15-33-58_820_swipe_right.hdf5,swipe_right
Experiment_2024-10-08_15-34-01_151_swipe_right.hdf5,swipe_right
Experiment_2024-10-08_15-34-05_154_swipe_right.hdf5,swipe_right
Experiment_2024-10-08_15-34-07_333_swipe_right.hdf5,swipe_right
Experiment_2024-10-08_15-34-12_374_swipe_right.hdf5,swipe_right
Experiment_2024-10-08_15-34-14_691_swipe_right.hdf5,swipe_right
Experiment_2024-10-08_15-34-20_250_swipe_right.hdf5,swipe_right
Experiment_2024-10-08_15-34-22_341_swipe_right.hdf5,swipe_right
Experiment_2024-10-08_15-34-26_624_swipe_right.hdf5,swipe_right
Experiment_2024-10-08_15-34-28_768_swipe_right.hdf5,swipe_right
Experiment_2024-10-08_15-34-56_894_swipe_left.hdf5,swipe_left
Experiment_2024-10-08_15-34-59_181_swipe_left.hdf5,swipe_left
Experiment_2024-10-08_15-35-02_909_swipe_left.hdf5,swipe_left
Experiment_2024-10-08_15-35-05_227_swipe_left.hdf5,swipe_left
Experiment_2024-10-08_15-35-10_004_swipe_left.hdf5,swipe_left
Experiment_2024-10-08_15-35-12_353_swipe_left.hdf5,swipe_left
Experiment_2024-10-08_15-35-16_499_swipe_left.hdf5,swipe_left
Experiment_2024-10-08_15-35-18_720_swipe_left.hdf5,swipe_left
Experiment_2024-10-08_15-35-23_851_swipe_left.hdf5,swipe_left
Experiment_2024-10-08_15-35-25_986_swipe_left.hdf5,swipe_left
Experiment_2024-10-08_15-36-31_401_swipe_down.hdf5,swipe_down
Experiment_2024-10-08_15-36-34_086_swipe_down.hdf5,swipe_down
Experiment_2024-10-08_15-36-39_029_swipe_down.hdf5,swipe_down
Experiment_2024-10-08_15-36-41_320_swipe_down.hdf5,swipe_down
Experiment_2024-10-08_15-36-45_779_swipe_down.hdf5,swipe_down
Experiment_2024-10-08_15-36-48_194_swipe_down.hdf5,swipe_down
Experiment_2024-10-08_15-37-22_184_swipe_down.hdf5,swipe_down
Experiment_2024-10-08_15-37-24_487_swipe_down.hdf5,swipe_down
Experiment_2024-10-08_15-37-29_863_swipe_down.hdf5,swipe_down
Experiment_2024-10-08_15-37-32_120_swipe_down.hdf5,swipe_down
Experiment_2024-10-08_15-42-19_852_palm_release.hdf5,palm_release
Experiment_2024-10-08_15-42-22_290_palm_release.hdf5,palm_release
Experiment_2024-10-08_15-42-26_376_palm_release.hdf5,palm_release
Experiment_2024-10-08_15-42-28_605_palm_release.hdf5,palm_release
Experiment_2024-10-08_15-42-32_925_palm_release.hdf5,palm_release
Experiment_2024-10-08_15-42-35_206_palm_release.hdf5,palm_release
Experiment_2024-10-08_15-42-38_949_palm_release.hdf5,palm_release
Experiment_2024-10-08_15-42-41_190_palm_release.hdf5,palm_release
Experiment_2024-10-08_15-42-45_353_palm_release.hdf5,palm_release
Experiment_2024-10-08_15-42-47_633_palm_release.hdf5,palm_release
Experiment_2024-10-08_15-43-06_359_palm_grab.hdf5,palm_grab
Experiment_2024-10-08_15-43-08_662_palm_grab.hdf5,palm_grab
Experiment_2024-10-08_15-43-12_487_palm_grab.hdf5,palm_grab
Experiment_2024-10-08_15-43-14_823_palm_grab.hdf5,palm_grab
Experiment_2024-10-08_15-43-19_119_palm_grab.hdf5,palm_grab
Experiment_2024-10-08_15-43-21_472_palm_grab.hdf5,palm_grab
Experiment_2024-10-08_15-43-25_905_palm_grab.hdf5,palm_grab
Experiment_2024-10-08_15-43-28_065_palm_grab.hdf5,palm_grab
Experiment_2024-10-08_15-43-32_378_palm_grab.hdf5,palm_grab
Experiment_2024-10-08_15-43-34_621_palm_grab.hdf5,palm_grab
